Type de commande,*,Date,À ce jour,Période,Période de taxe,Type,Numéro de document,Customer Name,Compte,Mémo,Montant,SF External ID,Article,Statut,Montant (hors taxe),Montant payé,Devise,Numéro de facture,Commande client,SF Customer ID,Montant (taxe totale de la transaction),Montant (Total de la transaction),Tax Amount,Item Amount TTC,Created From ID,Quantité,Nature,Nature de la transaction,Nature,Tax Amount,Montant (taxe),Created From SF ID,File Internal ID,File Name,File Size KB,File Folder,File Type,File URL,File External ID,File Desc,File Created Date
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000107,AMPL-01634 AMPLITUDE INTERIM (INFINITEAM),4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000107, ,001IV000015EwXdYAK,28.60,171.60,,ERREUR : champ non trouvé,302998,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000108,AMSE-01302 AMSE,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Ouvert,858.00,.00,EUR,Facture #2026000108, ,001IV000015EwWeYAK,171.60,1029.60,,ERREUR : champ non trouvé,303090,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000109,ANET-01057 ANETTI,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000109, ,001IV000015EtO4YAK,171.60,1029.60,,ERREUR : champ non trouvé,303091,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000110,ANRH-01924 ANTILOPE RH,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000110, ,001IV000015EvJGYA0,28.60,171.60,,ERREUR : champ non trouvé,303256,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000111,APFL-01154 AGENCE PROFIL,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000111, ,001IV000015EtPIYA0,28.60,171.60,,ERREUR : champ non trouvé,302999,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000112,APFF-01346 APF FRANCE HANDICAP INTERIM sas,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000112, ,001IV000015EtNGYA0,171.60,1029.60,,ERREUR : champ non trouvé,303894,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000114,APIC-00847 API GESTION (ex API CAUSSE),4110 Revenue - Usage,Pack ETT - Abonnement Standard mensuel,256.00,,Abonnement Standard - Mensuel 2026,Payé en totalité,256.00,.00,EUR,Facture #2026000114, ,001IV000015Ev3qYAC,51.20,307.20,,ERREUR : champ non trouvé,303000,1,,,Usage,,51.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000113,APNE-00470 ATRIHOM (RHTT INVEST - ex TEMPORIS ANGERS - APNEE),4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000113, ,001IV000015EwY9YAK,28.60,171.60,,ERREUR : champ non trouvé,303001,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000115,APRI-02048 APR (ICI INTERIM),4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000115, ,001ci00000QEXWbAAP,28.60,171.60,,ERREUR : champ non trouvé,303400,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000116,APPI-00805 APPEL INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000116, ,001IV000015EwYMYA0,28.60,171.60,,ERREUR : champ non trouvé,303002,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000117,APTI-00904 APTITUDE INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000117, ,001IV000015EtOOYA0,28.60,171.60,,ERREUR : champ non trouvé,303093,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000118,APRO-00613 APROJOB,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Payé en totalité,1716.00,.00,EUR,Facture #2026000118, ,001IV000015EtPAYA0,343.20,2059.20,,ERREUR : champ non trouvé,303813,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000119,AQUI-00544 AQUITAINE INTERIM INSERTION - a2i,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000119, ,001IV000015EwY3YAK,171.60,1029.60,,ERREUR : champ non trouvé,303815,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000120,APVE-01954 APV.EU,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Payé en totalité,1716.00,.00,EUR,Facture #2026000120, ,001IV000015EhjRYAS,343.20,2059.20,,ERREUR : champ non trouvé,303814,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000121,ARGA-01133 ALLIANCE RIVE GAUCHE,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Ouvert,858.00,.00,EUR,Facture #2026000121, ,001IV000015EtPYYA0,171.60,1029.60,,ERREUR : champ non trouvé,303817,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000122,ARCI-01423 ARCHER INTERIM,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Ouvert,858.00,.00,EUR,Facture #2026000122, ,001IV000015EUckYAG,171.60,1029.60,,ERREUR : champ non trouvé,303816,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000123,ARMO-00586 ARMOR INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Standard mensuel,256.00,,Abonnement Standard - Mensuel 2026,Payé en totalité,256.00,.00,EUR,Facture #2026000123, ,001IV000015EvIqYAK,51.20,307.20,,ERREUR : champ non trouvé,303094,1,,,Usage,,51.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000124,ARLT-01072 ARIL INTERIM,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000124, ,001IV000015EtO6YAK,171.60,1029.60,,ERREUR : champ non trouvé,303818,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000125,AROB-00576 AROBASE TRAVAIL TEMPORAIRE (ex. AROBASE INTERIM),4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000125, ,001IV000015EvIoYAK,28.60,171.60,,ERREUR : champ non trouvé,303095,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000126,ARMS-01600 OPTIMUM 50 sarl,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000126, ,001IV000015Ev3fYAC,28.60,171.60,,ERREUR : champ non trouvé,303064,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000127,ARSI-01844 ARIES INTERIM 13,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000127, ,001IV000015EtPfYAK,28.60,171.60,,ERREUR : champ non trouvé,303097,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000128,ARPL-01550 ARPEL EMPLOI,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000128, ,001IV000015EwXVYA0,28.60,171.60,,ERREUR : champ non trouvé,303096,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000129,ARTI-00034 ARTIS INTERIM (Financiere GFR),2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Ouvert,1716.00,.00,EUR,Facture #2026000129, ,001IV000015EWbIYAW,343.20,2059.20,,ERREUR : champ non trouvé,303820,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000130,ARSO-01988 ARDEUR SOLUTIONS sasu,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000130, ,001IV000015EvICYA0,171.60,1029.60,,ERREUR : champ non trouvé,303819,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000131,ASPT-01489 ASAP TT,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000131, ,001IV000015EtNsYAK,28.60,171.60,,ERREUR : champ non trouvé,303098,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000132,ASEV-01036 DOMINO GESTION : DOMINO GESTION : AS EMPLOI,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Ouvert,1716.00,.00,EUR,Facture #2026000132, ,001IV000015EYVC,343.20,2059.20,,ERREUR : champ non trouvé,303822,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000133,ASVC-01148 ATELIER SERVICES,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000133, ,001IV000015EwWXYA0,171.60,1029.60,,ERREUR : champ non trouvé,303824,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000134,ASSI-00251 ASSISTRA,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Ouvert,1716.00,.00,EUR,Facture #2026000134, ,001IV000015EtOtYAK,343.20,2059.20,,ERREUR : champ non trouvé,303823,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000136,ATKE-01960 ATEKA EMPLOI,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000136, ,001IV000015EvJOYA0,28.60,171.60,,ERREUR : champ non trouvé,303107,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000135,ATFJ-01415 ACTIF JOB,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000135, ,001IV000015Ev3TYAS,28.60,171.60,,ERREUR : champ non trouvé,303100,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000137,ATLS-01231 ANTALYS INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000137, ,001IV000015EwXnYAK,28.60,171.60,,ERREUR : champ non trouvé,303101,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000138,ATLI-01243 AT’LET INTERIM,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000138, ,001IV000015EtNr,171.60,1029.60,,ERREUR : champ non trouvé,303525,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000139,ATNP-01253 ATN PARTNERS,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000139, ,001IV000015EvI3YAK,28.60,171.60,,ERREUR : champ non trouvé,303102,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000140,ATNA-01949 ATERIM NANTES,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000140, ,001IV000015EmhYYAS,28.60,171.60,,ERREUR : champ non trouvé,303108,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000141,ATRI-01376 ALTERA INTERIM,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000141, ,001IV000015EUcmYAG,171.60,1029.60,,ERREUR : champ non trouvé,303527,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000142,ATRC-01392 ACTRIUM,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Ouvert,1716.00,.00,EUR,Facture #2026000142, ,001IV000015EvJ4YAK,343.20,2059.20,,ERREUR : champ non trouvé,303526,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000143,ATSE-01232 ATS EMPLOI,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000143, ,001IV000015EtNMYA0,28.60,171.60,,ERREUR : champ non trouvé,302914,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000144,ATRS-01003 ALTERIS,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000144, ,001IV000015Ev3yYAC,28.60,171.60,,ERREUR : champ non trouvé,302913,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000145,AURA-00142 AURA,2400 Deferred Revenue,Pack ETT - Abonnement Standard annuel,3072.00,,Abonnement Standard - Annuel 2026,Payé en totalité,3072.00,.00,EUR,Facture #2026000145, ,001IV000015EWbMYAW,614.40,3686.40,,ERREUR : champ non trouvé,303528,1,,,Usage,,614.40,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000146,AUIN-01115 AUNIS INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000146, ,001IV000015Ev4TYAS,28.60,171.60,,ERREUR : champ non trouvé,303284,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000148,AVST-00841 AVS TRAVAIL TEMPORAIRE,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000148, ,001IV000015EtO9YAK,28.60,171.60,,ERREUR : champ non trouvé,302916,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000147,AVAN-00643 AVANTAGE INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000147, ,001IV000015Eu0eYAC,28.60,171.60,,ERREUR : champ non trouvé,302915,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000150,AXEL-00668 AXELIS INTERIM,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Payé en totalité,1716.00,.00,EUR,Facture #2026000150, ,001IV000015EtPVYA0,343.20,2059.20,,ERREUR : champ non trouvé,303529,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000149,AXCO-00881 AX CONSEIL (ex DFI SOLUTIONS RH),4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000149, ,001IV000015EtOJYA0,28.60,171.60,,ERREUR : champ non trouvé,302917,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000151,AXIA-00634 AXIA INTERIM,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Payé en totalité,1716.00,.00,EUR,Facture #2026000151, ,001IV000015EvIdYAK,343.20,2059.20,,ERREUR : champ non trouvé,303530,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000152,AZIA-01899 EURL AVESA - AZ INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000152, ,001IV000015EvJPYA0,28.60,171.60,,ERREUR : champ non trouvé,303054,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000153,A2AB-01183 2AB sas - ABSOLIS,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Payé en totalité,1716.00,.00,EUR,Facture #2026000153, ,001IV000015EtNJYA0,343.20,2059.20,,ERREUR : champ non trouvé,303267,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000154,AZUI-00812 AZUR INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000154, ,001IV000015EwWqYAK,28.60,171.60,,ERREUR : champ non trouvé,302919,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000156,A2SI-01852 A2S INTERIM - UP INTERIM,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000156, ,001IV000015EtPhYAK,171.60,1029.60,,ERREUR : champ non trouvé,303268,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000155,BFPV-01277 BFPV - ACCES RH,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000155, ,001IV000015Ev3NYAS,28.60,171.60,,ERREUR : champ non trouvé,302920,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000157,BIRD-01788 BIRD INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000157, ,001IV000015Ev4RYAS,28.60,171.60,,ERREUR : champ non trouvé,302921,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000158,BIGP-00164 BPS INTERIM (BÃ©arn Prestations Services - ex Bigorre...),2400 Deferred Revenue,Pack ETT - Abonnement Standard annuel,3072.00,,Abonnement Standard - Annuel 2026,Ouvert,3072.00,.00,EUR,Facture #2026000158, ,001IV000015Ev36,614.40,3686.40,,ERREUR : champ non trouvé,303532,1,,,Usage,,614.40,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000159,BRCI-01207 BRUCE INTERIM,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Ouvert,1716.00,.00,EUR,Facture #2026000159, ,001IV000015Ev3IYAS,343.20,2059.20,,ERREUR : champ non trouvé,303534,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000160,BLHI-02012 BELHER sas,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000160, ,001IV000015EmhZYAS,28.60,171.60,,ERREUR : champ non trouvé,303104,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000161,BREF-00039 BREF EVOLUTION (ex BREF SERVICE),4110 Revenue - Usage,Pack ETT - Abonnement Standard mensuel,256.00,,Abonnement Standard - Mensuel 2026,Payé en totalité,256.00,.00,EUR,Facture #2026000161, ,001IV000015Ev33YAC,51.20,307.20,,ERREUR : champ non trouvé,302922,1,,,Usage,,51.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000162,BREI-00602 BREIZH INTERIM,2400 Deferred Revenue,Pack ETT - Abonnement Light annuel,1716.00,,Abonnement Light - Annuel 2026,Payé en totalité,1716.00,.00,EUR,Facture #2026000162, ,001IV000015EwX6YAK,343.20,2059.20,,ERREUR : champ non trouvé,303535,1,,,Usage,,343.20,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000163,BRPG-01566 BRASPENNING INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000163, ,001IV000015EtNtYAK,28.60,171.60,,ERREUR : champ non trouvé,303003,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000164,BRQI-01365 BRAGUE INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000164, ,001IV000015EtNhYAK,28.60,171.60,,ERREUR : champ non trouvé,303004,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000166,BTIN-01010 ASS BAT INSERIM 84 association,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Payé en totalité,858.00,.00,EUR,Facture #2026000166, ,001IV000015EwXeYAK,171.60,1029.60,,ERREUR : champ non trouvé,303536,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000165,BTEI-01995 BATI EUROPE INTERIM sarl,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000165, ,001IV000015EvIhYAK,28.60,171.60,,ERREUR : champ non trouvé,303112,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000167,BTIT-01375 BTP INTERIM,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Ouvert,858.00,.00,EUR,Facture #2026000167, ,001IV000015EtNkYAK,171.60,1029.60,,ERREUR : champ non trouvé,303537,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000168,BTPE-01064 BTP EMPLOI,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Ouvert,858.00,.00,EUR,Facture #2026000168, ,001IV000015EtOQYA0,171.60,1029.60,,ERREUR : champ non trouvé,303538,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000169,BZUI-01308 BREIZH EATT - UP INTERIM,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Ouvert,858.00,.00,EUR,Facture #2026000169, ,001IV000015EwWfYAK,171.60,1029.60,,ERREUR : champ non trouvé,303540,1,,,Usage,,171.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000170,BUAI-00900 GROUPE HERO - JODIVI (ex. BUGEY AIN'TERIM),2400 Deferred Revenue,Pack ETT - Abonnement Standard annuel,3072.00,,Abonnement Standard - Annuel 2026,Payé en totalité,3072.00,.00,EUR,Facture #2026000170, ,001IV000015Ev3xYAC,614.40,3686.40,,ERREUR : champ non trouvé,303539,1,,,Usage,,614.40,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000171,CACE-00667 CACES INTERIM,4110 Revenue - Usage,Pack ETT - Abonnement Light mensuel,143.00,,Abonnement Light - Mensuel 2026,Payé en totalité,143.00,.00,EUR,Facture #2026000171, ,001IV000015EtPRYA0,28.60,171.60,,ERREUR : champ non trouvé,303005,1,,,Usage,,28.60,,,,,,,,,, 
, ,05/01/2026,,Jan 2026,Jan 2026,Facture,2026000172,B2IN-01106 BIGORRE INTERIM INSERTION,2400 Deferred Revenue,Pack ETT Light - Abonnement annuel (ETTI - EATT - ESAT),858.00,,Abonnement ETTi Light - Annuel 2026,Ouvert,858.00,.00,EUR,Facture #2026000172, ,001IV000015EtO7YAK,171.60,1029.60,,ERREUR : champ non trouvé,303531,1,,,Usage,,171.60,,,,,,,,,, 
